"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 00:00","2024","06","01","00:00","","13.6","","10.8","","83","","0.0","","24","","8","","16.1","","101.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 01:00","2024","06","01","01:00","","13.9","","10.5","","80","","0.0","","25","","5","","16.1","","101.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 02:00","2024","06","01","02:00","","13.9","","10.1","","78","","0.0","","25","","5","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 03:00","2024","06","01","03:00","","13.3","","10.9","","85","","0.0","","23","","9","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 04:00","2024","06","01","04:00","","13.4","","10.2","","81","","0.0","","27","","4","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 05:00","2024","06","01","05:00","","12.3","","10.6","","89","","0.0","","27","","8","","16.1","","101.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 06:00","2024","06","01","06:00","","13.3","","11.7","","90","","0.0","","","M","4","","16.1","","101.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 07:00","2024","06","01","07:00","","14.5","","13.1","","91","","0.0","","23","","5","","16.1","","101.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 08:00","2024","06","01","08:00","","15.0","","12.4","","84","","0.0","","21","","11","","16.1","","101.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 09:00","2024","06","01","09:00","","15.6","","12.0","","79","","0.0","","22","","11","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 10:00","2024","06","01","10:00","","16.1","","10.8","","70","","0.0","","20","","8","","16.1","","101.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 11:00","2024","06","01","11:00","","16.9","","10.9","","67","","0.0","","18","","5","","16.1","","101.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 12:00","2024","06","01","12:00","","18.8","","11.0","","60","","0.0","","18","","5","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 13:00","2024","06","01","13:00","","21.2","","11.5","","53","","0.0","","14","","5","","16.1","","101.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 14:00","2024","06","01","14:00","","22.7","","9.3","","42","","0.0","","12","","13","","16.1","","101.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 15:00","2024","06","01","15:00","","22.8","","10.3","","45","","0.0","","14","","8","","16.1","","101.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 16:00","2024","06","01","16:00","","22.7","","9.5","","43","","0.0","","11","","8","","16.1","","100.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 17:00","2024","06","01","17:00","","19.9","","12.5","","62","","0.0","","9","","13","","16.1","","100.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 18:00","2024","06","01","18:00","","18.0","","11.6","","66","","0.0","","7","","15","","6.4","","100.90","","","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 19:00","2024","06","01","19:00","","17.1","","11.2","","68","","0.0","","7","","18","","2.4","","100.89","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 20:00","2024","06","01","20:00","","16.8","","10.1","","64","","0.0","","7","","18","","16.1","","100.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 21:00","2024","06","01","21:00","","16.6","","9.7","","63","","0.0","","7","","17","","16.1","","100.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 22:00","2024","06","01","22:00","","16.4","","9.3","","62","","0.0","","7","","17","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-01 23:00","2024","06","01","23:00","","16.6","","9.4","","62","","0.0","","6","","17","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 00:00","2024","06","02","00:00","","17.2","","8.4","","56","","0.0","","7","","13","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 01:00","2024","06","02","01:00","","17.4","","8.5","","56","","0.0","","7","","15","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 02:00","2024","06","02","02:00","","17.6","","8.7","","55","","0.0","","7","","17","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 03:00","2024","06","02","03:00","","17.0","","8.6","","57","","0.0","","7","","17","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 04:00","2024","06","02","04:00","","16.7","","8.3","","57","","0.0","","7","","17","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 05:00","2024","06","02","05:00","","16.4","","9.1","","62","","0.0","","7","","18","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 06:00","2024","06","02","06:00","","16.3","","8.7","","60","","0.0","","7","","13","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 07:00","2024","06","02","07:00","","16.5","","9.5","","63","","0.0","","18","","17","","16.1","","100.62","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 08:00","2024","06","02","08:00","","15.9","","12.1","","78","","0.0","","25","","11","","16.1","","100.68","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 09:00","2024","06","02","09:00","","16.3","","12.3","","77","","0.0","","34","","11","","16.1","","100.59","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 10:00","2024","06","02","10:00","","16.0","","13.7","","86","","0.8","","","M","9","","16.1","","100.67","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 11:00","2024","06","02","11:00","","15.6","","14.7","","94","","1.8","","15","","11","","12.9","","100.63","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 12:00","2024","06","02","12:00","","15.5","","14.0","","91","","0.2","","9","","11","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 13:00","2024","06","02","13:00","","15.3","","13.4","","88","","0.0","","17","","9","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 14:00","2024","06","02","14:00","","15.3","","12.9","","86","","0.0","","","M","4","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 15:00","2024","06","02","15:00","","16.0","","14.5","","91","","0.2","","","M","9","","11.3","","100.55","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 16:00","2024","06","02","16:00","","16.3","","14.8","","91","","0.0","","13","","11","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 17:00","2024","06","02","17:00","","15.6","","13.4","","87","","0.0","","8","","15","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 18:00","2024","06","02","18:00","","15.2","","13.6","","90","","0.0","","6","","15","","16.1","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 19:00","2024","06","02","19:00","","15.2","","13.9","","92","","0.0","","7","","18","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 20:00","2024","06","02","20:00","","14.6","","13.3","","92","","0.0","","7","","18","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 21:00","2024","06","02","21:00","","14.2","","13.6","","96","","0.0","","7","","18","","11.3","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 22:00","2024","06","02","22:00","","14.9","","14.3","","96","","0.0","","7","","15","","12.9","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-02 23:00","2024","06","02","23:00","","15.0","","14.7","","98","","0.0","","6","","17","","2.0","","100.50","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 00:00","2024","06","03","00:00","","15.0","","14.9","","99","","0.0","","6","","11","","0.8","","100.52","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 01:00","2024","06","03","01:00","","15.2","","15.1","","99","","0.0","","6","","13","","0.6","","100.49","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 02:00","2024","06","03","02:00","","14.7","","14.7","","100","","0.0","","8","","15","","0.6","","100.51","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 03:00","2024","06","03","03:00","","15.1","","15.1","","100","","0.0","","7","","15","","1.6","","100.52","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 04:00","2024","06","03","04:00","","15.2","","15.2","","100","","0.0","","9","","15","","4.8","","100.51","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 05:00","2024","06","03","05:00","","15.3","","15.3","","100","","0.0","","8","","15","","2.4","","100.53","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 06:00","2024","06","03","06:00","","15.2","","15.2","","100","","0.0","","8","","15","","3.6","","100.56","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 07:00","2024","06","03","07:00","","15.4","","15.4","","100","","0.0","","7","","15","","3.2","","100.58","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 08:00","2024","06","03","08:00","","16.0","","15.9","","99","","0.0","","6","","9","","6.4","","100.64","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 09:00","2024","06","03","09:00","","16.6","","16.4","","99","","0.0","","6","","15","","14.5","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 10:00","2024","06","03","10:00","","16.6","","16.3","","98","","0.2","","8","","13","","6.4","","100.67","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 11:00","2024","06","03","11:00","","17.6","","16.5","","93","","0.0","","9","","17","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 12:00","2024","06","03","12:00","","17.7","","16.9","","95","","0.0","","8","","17","","4.0","","100.59","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 13:00","2024","06","03","13:00","","18.6","","17.2","","91","","0.0","","8","","17","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 14:00","2024","06","03","14:00","","18.2","","16.8","","92","","0.0","","8","","18","","16.1","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 15:00","2024","06","03","15:00","","17.2","","16.0","","92","","0.0","","8","","18","","6.4","","100.45","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 16:00","2024","06","03","16:00","","17.9","","16.3","","90","","0.0","","8","","18","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 17:00","2024","06","03","17:00","","18.2","","15.3","","83","","0.0","","9","","17","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 18:00","2024","06","03","18:00","","18.2","","15.1","","82","","0.0","","9","","17","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 19:00","2024","06","03","19:00","","17.6","","15.1","","85","","0.0","","8","","17","","16.1","","100.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-06-03 20:00","2024","06","03","20:00","","16.8","","14.7","","87","","0.0","","8","","17","","16.1","","100.43","","","","","","NA"
