"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 00:00","2024","03","01","00:00","","-2.9","","-10.1","","58","","0.0","","28","","17","","16.1","","102.06","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 01:00","2024","03","01","01:00","","-2.2","","-9.0","","60","","0.0","","26","","15","","16.1","","102.05","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 02:00","2024","03","01","02:00","","-2.8","","-9.3","","61","","0.0","","25","","13","","16.1","","102.06","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 03:00","2024","03","01","03:00","","-2.0","","-7.1","","68","","0.0","","25","","11","","16.1","","102.03","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 04:00","2024","03","01","04:00","","-1.6","","-6.6","","69","","0.0","","26","","11","","16.1","","102.02","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 05:00","2024","03","01","05:00","","-0.9","","-4.8","","75","","0.0","","24","","11","","16.1","","102.03","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 06:00","2024","03","01","06:00","","-0.9","","-3.8","","81","","0.0","","25","","13","","16.1","","102.05","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 07:00","2024","03","01","07:00","","-1.1","","-3.3","","85","","0.0","","26","","11","","16.1","","102.06","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 08:00","2024","03","01","08:00","","0.7","","-1.9","","83","","0.0","","27","","15","","16.1","","102.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 09:00","2024","03","01","09:00","","2.1","","-1.3","","78","","0.0","","28","","18","","16.1","","102.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 10:00","2024","03","01","10:00","","3.5","","-1.5","","70","","0.0","","23","","18","","16.1","","102.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 11:00","2024","03","01","11:00","","4.4","","-1.0","","68","","0.0","","21","","18","","16.1","","102.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 12:00","2024","03","01","12:00","","5.4","","-1.3","","62","","0.0","","20","","18","","16.1","","102.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 13:00","2024","03","01","13:00","","6.4","","-1.3","","58","","0.0","","19","","13","","16.1","","101.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 14:00","2024","03","01","14:00","","6.4","","-2.0","","55","","0.0","","19","","15","","16.1","","101.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 15:00","2024","03","01","15:00","","7.6","","-6.9","","35","","0.0","","17","","11","","16.1","","101.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 16:00","2024","03","01","16:00","","7.0","","-4.8","","43","","0.0","","7","","9","","16.1","","101.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 17:00","2024","03","01","17:00","","5.5","","-4.0","","50","","0.0","","7","","13","","16.1","","101.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 18:00","2024","03","01","18:00","","3.9","","-1.7","","67","","0.0","","8","","18","","16.1","","101.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 19:00","2024","03","01","19:00","","3.2","","0.5","","83","","0.0","","6","","24","","16.1","","101.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 20:00","2024","03","01","20:00","","3.7","","-0.5","","74","","0.0","","6","","22","","16.1","","101.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 21:00","2024","03","01","21:00","","4.2","","-0.6","","71","","0.0","","6","","26","","16.1","","101.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 22:00","2024","03","01","22:00","","3.7","","0.1","","77","","0.0","","6","","18","","16.1","","101.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-01 23:00","2024","03","01","23:00","","3.8","","-0.2","","75","","0.0","","5","","8","","16.1","","101.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 00:00","2024","03","02","00:00","","2.5","","0.5","","87","","0.0","","7","","13","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 01:00","2024","03","02","01:00","","3.9","","0.5","","78","","0.0","","7","","11","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 02:00","2024","03","02","02:00","","4.3","","0.1","","74","","0.0","","8","","8","","16.1","","101.37","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 03:00","2024","03","02","03:00","","4.6","","0.9","","77","","0.0","","20","","9","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 04:00","2024","03","02","04:00","","3.9","","2.4","","90","","0.0","","27","","8","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 05:00","2024","03","02","05:00","","4.4","","2.2","","86","","0.0","","23","","9","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 06:00","2024","03","02","06:00","","4.1","","2.3","","88","","0.0","","33","","8","","16.1","","101.27","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 07:00","2024","03","02","07:00","","4.0","","2.4","","89","","0.0","","8","","8","","16.1","","101.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 08:00","2024","03","02","08:00","","4.1","","2.8","","91","","0.0","","9","","9","","16.1","","101.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 09:00","2024","03","02","09:00","","4.1","","2.8","","91","","0.0","","7","","13","","16.1","","101.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 10:00","2024","03","02","10:00","","4.3","","3.3","","93","","0.0","","6","","15","","16.1","","101.25","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 11:00","2024","03","02","11:00","","4.3","","3.4","","94","","0.0","","8","","15","","11.3","","101.26","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 12:00","2024","03","02","12:00","","4.4","","3.8","","96","","0.0","","6","","21","","16.1","","101.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 13:00","2024","03","02","13:00","","4.3","","3.9","","97","","0.0","","7","","17","","4.8","","101.18","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 14:00","2024","03","02","14:00","","4.5","","4.2","","98","","0.0","","7","","18","","4.8","","101.11","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 15:00","2024","03","02","15:00","","4.8","","4.5","","98","","0.0","","8","","9","","4.0","","101.12","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 16:00","2024","03","02","16:00","","4.9","","4.5","","97","","0.0","","8","","17","","6.4","","101.11","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 17:00","2024","03","02","17:00","","4.3","","4.0","","98","","0.0","","7","","17","","4.8","","101.12","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 18:00","2024","03","02","18:00","","4.3","","4.0","","98","","0.0","","7","","17","","9.7","","101.14","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-03-02 19:00","2024","03","02","19:00","","5.0","","4.7","","98","","0.0","","7","","11","","12.9","","101.17","","","","","","NA"
