"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 00:00","2021","08","01","00:00","","20.6","","16.7","","78","","0.0","","22","","18","","16.1","","100.09","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 01:00","2021","08","01","01:00","","19.8","","16.9","","83","","0.0","","25","","13","","16.1","","100.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 02:00","2021","08","01","02:00","","19.2","","16.3","","83","","0.0","","25","","18","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 03:00","2021","08","01","03:00","","18.6","","16.4","","87","","0.0","","26","","15","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 04:00","2021","08","01","04:00","","18.2","","15.1","","82","","0.0","","28","","15","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 05:00","2021","08","01","05:00","","17.3","","13.9","","80","","0.0","","31","","15","","16.1","","99.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 06:00","2021","08","01","06:00","","17.0","","13.8","","81","","0.0","","31","","5","","16.1","","100.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 07:00","2021","08","01","07:00","","17.6","","14.3","","81","","0.0","","31","","9","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 08:00","2021","08","01","08:00","","18.1","","14.1","","77","","0.0","","33","","9","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 09:00","2021","08","01","09:00","","18.7","","14.0","","74","","0.0","","32","","11","","16.1","","100.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 10:00","2021","08","01","10:00","","19.0","","14.6","","75","","0.0","","29","","22","","16.1","","100.13","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 11:00","2021","08","01","11:00","","18.7","","14.7","","77","","0.2","","30","","17","","16.1","","100.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 12:00","2021","08","01","12:00","","20.0","","14.5","","70","","0.0","","32","","17","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 13:00","2021","08","01","13:00","","21.0","","14.4","","66","","0.0","","34","","11","","16.1","","100.12","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 14:00","2021","08","01","14:00","","20.9","","13.5","","62","","0.0","","36","","9","","16.1","","100.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 15:00","2021","08","01","15:00","","21.2","","12.8","","58","","0.0","","1","","15","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-08-01 16:00","2021","08","01","16:00","","20.6","","13.1","","62","","0.0","","35","","17","","16.1","","100.15","","","","","","NA"
