"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 00:00","2016","05","01","00:00","","9.5","","0.9","","55","","0.0","","7","","28","","16.1","","100.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 01:00","2016","05","01","01:00","","9.4","","1.6","","58","","0.0","","6","","26","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 02:00","2016","05","01","02:00","","8.4","","3.5","","71","","0.0","","6","","26","","16.1","","100.82","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 03:00","2016","05","01","03:00","","8.0","","5.2","","82","","0.0","","7","","26","","16.1","","100.77","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 04:00","2016","05","01","04:00","","7.7","","5.8","","88","","1.0","","6","","24","","12.9","","100.76","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 05:00","2016","05","01","05:00","","7.4","","5.6","","88","","1.2","","6","","32","","14.5","","100.66","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 06:00","2016","05","01","06:00","","7.1","","3.6","","78","","0.2","","6","","41","","16.1","","100.60","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 07:00","2016","05","01","07:00","","7.6","","5.3","","85","","0.2","","6","","34","","16.1","","100.68","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 08:00","2016","05","01","08:00","","7.7","","6.7","","93","","0.0","","5","","35","","6.4","","100.62","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 09:00","2016","05","01","09:00","","8.2","","7.5","","95","","0.2","","6","","32","","8.1","","100.65","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 10:00","2016","05","01","10:00","","8.4","","7.8","","96","","0.2","","6","","35","","4.0","","100.62","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 11:00","2016","05","01","11:00","","8.7","","8.1","","96","","0.2","","6","","41","","3.2","","100.58","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 12:00","2016","05","01","12:00","","9.2","","8.5","","95","","0.2","","5","","35","","4.0","","100.60","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 13:00","2016","05","01","13:00","","9.4","","8.5","","94","","0.0","","6","","30","","6.4","","100.57","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 14:00","2016","05","01","14:00","","8.0","","7.4","","96","","0.2","","6","","35","","6.4","","100.63","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 15:00","2016","05","01","15:00","","7.7","","7.0","","95","","0.0","","5","","34","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 16:00","2016","05","01","16:00","","7.9","","7.0","","94","","0.0","","6","","21","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 17:00","2016","05","01","17:00","","7.7","","6.8","","94","","0.0","","6","","22","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 18:00","2016","05","01","18:00","","7.1","","6.5","","96","","0.0","","9","","15","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 19:00","2016","05","01","19:00","","6.9","","6.3","","96","","0.0","","","M","4","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 20:00","2016","05","01","20:00","","8.6","","7.2","","91","","0.0","","4","","5","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 21:00","2016","05","01","21:00","","8.4","","6.2","","86","","0.0","","1","","15","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 22:00","2016","05","01","22:00","","8.2","","5.8","","85","","0.0","","3","","17","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-01 23:00","2016","05","01","23:00","","8.4","","5.6","","82","","0.0","","4","","15","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 00:00","2016","05","02","00:00","","8.1","","5.4","","83","","0.0","","4","","13","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 01:00","2016","05","02","01:00","","8.0","","5.6","","85","","0.0","","5","","17","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 02:00","2016","05","02","02:00","","7.7","","5.4","","85","","0.0","","6","","17","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 03:00","2016","05","02","03:00","","7.5","","4.8","","83","","0.0","","6","","21","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 04:00","2016","05","02","04:00","","7.3","","5.1","","86","","0.0","","9","","9","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 05:00","2016","05","02","05:00","","7.3","","4.8","","84","","0.0","","8","","9","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 06:00","2016","05","02","06:00","","7.6","","4.2","","79","","0.0","","5","","9","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 07:00","2016","05","02","07:00","","7.5","","4.0","","78","","0.0","","1","","13","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 08:00","2016","05","02","08:00","","7.3","","4.3","","81","","0.0","","36","","11","","16.1","","100.59","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 09:00","2016","05","02","09:00","","7.3","","4.2","","80","","0.0","","36","","13","","16.1","","100.67","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 10:00","2016","05","02","10:00","","8.0","","4.6","","79","","0.2","","4","","9","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 11:00","2016","05","02","11:00","","9.0","","4.5","","73","","0.0","","34","","11","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 12:00","2016","05","02","12:00","","8.3","","5.3","","81","","0.0","","17","","9","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 13:00","2016","05","02","13:00","","8.0","","5.2","","82","","0.0","","21","","15","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 14:00","2016","05","02","14:00","","8.8","","5.7","","81","","0.0","","22","","11","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 15:00","2016","05","02","15:00","","9.1","","4.8","","74","","0.0","","19","","13","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 16:00","2016","05","02","16:00","","8.8","","5.6","","80","","0.0","","20","","11","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 17:00","2016","05","02","17:00","","8.6","","5.5","","81","","0.0","","18","","13","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 18:00","2016","05","02","18:00","","7.8","","5.1","","83","","0.0","","24","","8","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 19:00","2016","05","02","19:00","","7.3","","5.1","","86","","0.0","","26","","8","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 20:00","2016","05","02","20:00","","7.3","","4.1","","80","","0.0","","28","","4","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2016-05-02 21:00","2016","05","02","21:00","","7.1","","4.1","","81","","0.0","","","","0","","16.1","","100.68","","","","","","NA"
