"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 00:00","2017","07","01","00:00","","18.1","","17.0","","93","","0.5","","19","","5","","11.3","","100.18","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 01:00","2017","07","01","01:00","","17.7","","17.2","","97","","0.5","","21","","8","","6.4","","100.09","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 02:00","2017","07","01","02:00","","18.5","","18.0","","97","","0.0","","","M","4","","9.7","","100.03","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 03:00","2017","07","01","03:00","","18.1","","17.6","","97","","0.0","","","M","4","","16.1","","100.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 04:00","2017","07","01","04:00","","17.8","","17.3","","97","","0.0","","","M","4","","9.7","","99.98","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 05:00","2017","07","01","05:00","","16.9","","16.4","","97","","0.0","","","M","4","","9.7","","100.02","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 06:00","2017","07","01","06:00","","17.4","","17.1","","98","","0.0","","30","","5","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 07:00","2017","07","01","07:00","","18.0","","17.5","","97","","0.0","","","","0","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 08:00","2017","07","01","08:00","","18.6","","17.9","","96","","0.0","","","","0","","16.1","","100.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 09:00","2017","07","01","09:00","","18.8","","18.0","","95","","0.0","","","M","4","","16.1","","100.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 10:00","2017","07","01","10:00","","19.3","","18.1","","93","","0.0","","19","","8","","14.5","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 11:00","2017","07","01","11:00","","18.8","","17.8","","94","","0.0","","20","","11","","16.1","","100.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 12:00","2017","07","01","12:00","","20.5","","18.6","","88","","0.0","","22","","8","","12.9","","99.98","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-07-01 13:00","2017","07","01","13:00","","20.7","","18.1","","85","","0.0","","21","","9","","16.1","","99.94","","27","","","","NA"
