"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 00:00","2023","06","01","00:00","","19.2","","14.2","","73","","0.0","","","","0","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 01:00","2023","06","01","01:00","","18.7","","14.4","","76","","0.0","","","","0","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 02:00","2023","06","01","02:00","","19.3","","15.0","","76","","0.0","","","","0","","16.1","","100.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 03:00","2023","06","01","03:00","","17.7","","14.3","","80","","0.0","","22","","5","","16.1","","101.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 04:00","2023","06","01","04:00","","18.1","","14.6","","80","","0.0","","23","","9","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 05:00","2023","06","01","05:00","","17.3","","15.3","","88","","0.0","","22","","5","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 06:00","2023","06","01","06:00","","19.2","","15.8","","81","","0.0","","26","","9","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 07:00","2023","06","01","07:00","","20.5","","15.7","","74","","0.0","","21","","5","","16.1","","101.10","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 08:00","2023","06","01","08:00","","20.6","","15.7","","73","","0.0","","27","","9","","16.1","","101.14","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 09:00","2023","06","01","09:00","","22.2","","15.7","","66","","0.0","","7","","13","","16.1","","101.16","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 10:00","2023","06","01","10:00","","24.0","","16.5","","62","","0.0","","","M","5","","16.1","","101.17","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 11:00","2023","06","01","11:00","","24.1","","15.5","","58","","0.0","","25","","9","","16.1","","101.16","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 12:00","2023","06","01","12:00","","27.9","","14.5","","43","","0.0","","","M","11","","16.1","","101.10","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 13:00","2023","06","01","13:00","","26.8","","13.7","","44","","0.0","","20","","9","","16.1","","101.03","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 14:00","2023","06","01","14:00","","27.1","","14.6","","46","","0.0","","19","","11","","16.1","","100.99","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 15:00","2023","06","01","15:00","","26.5","","15.4","","50","","0.0","","24","","8","","16.1","","100.93","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 16:00","2023","06","01","16:00","","26.6","","16.4","","53","","0.0","","23","","9","","16.1","","100.87","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 17:00","2023","06","01","17:00","","26.4","","12.7","","42","","0.0","","27","","11","","16.1","","100.83","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 18:00","2023","06","01","18:00","","25.9","","14.3","","48","","0.0","","28","","9","","16.1","","100.80","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 19:00","2023","06","01","19:00","","25.7","","12.8","","44","","0.0","","28","","11","","16.1","","100.80","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 20:00","2023","06","01","20:00","","27.1","","11.1","","36","","0.0","","25","","9","","16.1","","100.85","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 21:00","2023","06","01","21:00","","25.2","","12.5","","45","","0.0","","31","","9","","16.1","","100.89","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 22:00","2023","06","01","22:00","","23.0","","14.9","","60","","0.0","","","","0","","16.1","","100.91","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-01 23:00","2023","06","01","23:00","","24.8","","13.0","","47","","0.0","","32","","17","","16.1","","100.90","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 00:00","2023","06","02","00:00","","23.8","","11.9","","47","","0.0","","31","","11","","16.1","","100.87","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 01:00","2023","06","02","01:00","","20.1","","14.3","","69","","0.0","","","M","4","","16.1","","100.86","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 02:00","2023","06","02","02:00","","23.1","","11.1","","46","","0.0","","32","","9","","16.1","","100.79","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 03:00","2023","06","02","03:00","","20.3","","11.4","","56","","0.0","","","M","11","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 04:00","2023","06","02","04:00","","23.6","","11.0","","45","","0.0","","32","","17","","16.1","","100.72","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 05:00","2023","06","02","05:00","","20.6","","12.9","","61","","0.0","","19","","5","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 06:00","2023","06","02","06:00","","19.7","","13.4","","66","","0.0","","27","","13","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 07:00","2023","06","02","07:00","","21.3","","14.0","","63","","0.0","","28","","11","","16.1","","100.83","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 08:00","2023","06","02","08:00","","25.9","","14.3","","48","","0.0","","32","","13","","16.1","","100.85","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 09:00","2023","06","02","09:00","","28.0","","15.1","","45","","0.0","","30","","9","","16.1","","100.83","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 10:00","2023","06","02","10:00","","24.7","","16.0","","58","","0.0","","19","","11","","16.1","","100.81","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 11:00","2023","06","02","11:00","","26.9","","16.1","","51","","0.0","","19","","11","","16.1","","100.77","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 12:00","2023","06","02","12:00","","28.0","","16.6","","49","","0.0","","19","","13","","16.1","","100.71","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 13:00","2023","06","02","13:00","","25.1","","16.1","","57","","0.0","","19","","15","","16.1","","100.67","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 14:00","2023","06","02","14:00","","30.8","","15.7","","40","","0.0","","32","","17","","16.1","","100.62","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 15:00","2023","06","02","15:00","","32.0","","15.3","","36","","0.0","","2","","9","","16.1","","100.52","","36","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 16:00","2023","06","02","16:00","","31.7","","14.1","","34","","0.0","","2","","11","","16.1","","100.47","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 17:00","2023","06","02","17:00","","31.0","","15.6","","39","","0.0","","5","","13","","16.1","","100.47","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 18:00","2023","06","02","18:00","","27.4","","15.6","","48","","0.0","","4","","34","","16.1","","100.51","","32","","","","Thunderstorms"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 19:00","2023","06","02","19:00","","25.4","","18.6","","65","","2.0","","32","","13","","16.1","","100.48","","32","","","","Thunderstorms"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 20:00","2023","06","02","20:00","","27.4","","16.8","","52","","0.0","","34","","13","","16.1","","100.51","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 21:00","2023","06","02","21:00","","25.9","","18.2","","62","","0.0","","33","","15","","16.1","","100.55","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 22:00","2023","06","02","22:00","","25.6","","17.9","","62","","0.0","","34","","13","","16.1","","100.54","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-02 23:00","2023","06","02","23:00","","25.3","","17.9","","63","","0.0","","33","","9","","16.1","","100.59","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 00:00","2023","06","03","00:00","","25.2","","17.3","","61","","0.0","","34","","15","","16.1","","100.54","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 01:00","2023","06","03","01:00","","24.4","","17.0","","63","","0.0","","34","","18","","16.1","","100.51","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 02:00","2023","06","03","02:00","","24.1","","16.7","","63","","0.0","","36","","15","","16.1","","100.54","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 03:00","2023","06","03","03:00","","23.0","","14.9","","60","","0.0","","5","","26","","16.1","","100.59","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 04:00","2023","06","03","04:00","","21.8","","15.0","","65","","0.0","","6","","30","","16.1","","100.62","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-06-03 05:00","2023","06","03","05:00","","21.0","","14.8","","67","","0.0","","6","","26","","16.1","","100.69","","25","","","","NA"
