"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 00:00","2019","05","01","00:00","","7.4","","3.5","","76","","0.5","","6","","22","","16.1","","101.93","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 01:00","2019","05","01","01:00","","7.0","","2.7","","74","","0.0","","7","","32","","16.1","","101.69","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 02:00","2019","05","01","02:00","","6.9","","2.8","","75","","0.2","","6","","32","","16.1","","101.76","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 03:00","2019","05","01","03:00","","6.4","","3.2","","80","","0.2","","7","","34","","16.1","","101.72","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 04:00","2019","05","01","04:00","","5.5","","3.2","","85","","2.0","","7","","39","","9.7","","101.67","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 05:00","2019","05","01","05:00","","5.2","","3.5","","89","","2.0","","7","","37","","16.1","","101.66","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 06:00","2019","05","01","06:00","","5.2","","4.0","","92","","0.8","","7","","43","","16.1","","101.63","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 07:00","2019","05","01","07:00","","5.3","","4.3","","93","","0.5","","6","","50","","16.1","","101.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 08:00","2019","05","01","08:00","","5.3","","4.3","","93","","0.2","","7","","48","","16.1","","101.44","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 09:00","2019","05","01","09:00","","5.3","","4.3","","93","","0.0","","7","","46","","16.1","","101.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 10:00","2019","05","01","10:00","","5.3","","4.4","","94","","0.0","","7","","48","","16.1","","101.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 11:00","2019","05","01","11:00","","5.8","","4.9","","94","","0.0","","7","","46","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 12:00","2019","05","01","12:00","","5.7","","4.8","","94","","0.0","","7","","45","","16.1","","100.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 13:00","2019","05","01","13:00","","5.9","","5.0","","94","","0.0","","7","","43","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 14:00","2019","05","01","14:00","","6.0","","4.8","","92","","0.0","","7","","45","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2019-05-01 15:00","2019","05","01","15:00","","6.7","","4.9","","88","","0.0","","7","","46","","16.1","","100.69","","","","","","NA"
