"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 00:00","2025","08","01","00:00","","20.6","","13.7","","64","","0.0","","13","","5","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 01:00","2025","08","01","01:00","","19.9","","14.2","","70","","0.0","","10","","4","","16.1","","101.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 02:00","2025","08","01","02:00","","19.6","","12.6","","63","","0.0","","5","","8","","16.1","","101.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 03:00","2025","08","01","03:00","","18.8","","10.4","","58","","0.0","","4","","17","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 04:00","2025","08","01","04:00","","18.0","","9.6","","57","","0.0","","5","","21","","16.1","","101.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 05:00","2025","08","01","05:00","","17.2","","9.4","","60","","0.0","","5","","22","","16.1","","101.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 06:00","2025","08","01","06:00","","17.5","","10.0","","61","","0.0","","5","","21","","16.1","","101.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 07:00","2025","08","01","07:00","","18.2","","9.3","","56","","0.0","","6","","18","","16.1","","101.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 08:00","2025","08","01","08:00","","19.8","","10.1","","53","","0.0","","7","","17","","16.1","","101.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 09:00","2025","08","01","09:00","","21.0","","10.3","","50","","0.0","","8","","17","","16.1","","101.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 10:00","2025","08","01","10:00","","20.6","","10.5","","52","","0.0","","10","","18","","16.1","","101.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-08-01 11:00","2025","08","01","11:00","","21.6","","11.0","","50","","0.0","","10","","13","","16.1","","101.73","","","","","","NA"
