"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 00:00","2020","04","01","00:00","","5.7","","-3.4","","52","","0.0","","5","","24","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 01:00","2020","04","01","01:00","","5.6","","-4.6","","48","","0.0","","5","","22","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 02:00","2020","04","01","02:00","","5.5","","-4.9","","47","","0.0","","3","","17","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 03:00","2020","04","01","03:00","","4.7","","-4.8","","50","","0.0","","4","","17","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 04:00","2020","04","01","04:00","","3.8","","-5.9","","49","","0.0","","5","","21","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 05:00","2020","04","01","05:00","","3.8","","-6.7","","47","","0.0","","3","","17","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 06:00","2020","04","01","06:00","","4.1","","-7.9","","41","","0.0","","2","","13","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 07:00","2020","04","01","07:00","","4.1","","-6.9","","45","","0.0","","1","","13","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 08:00","2020","04","01","08:00","","4.9","","-6.6","","43","","0.0","","4","","17","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-04-01 09:00","2020","04","01","09:00","","6.1","","-6.2","","41","","0.0","","8","","8","","16.1","","100.66","","","","","","NA"
