"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 00:00","2022","07","01","00:00","","19.1","","15.8","","81","","0.0","","","","0","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 01:00","2022","07","01","01:00","","19.6","","15.3","","76","","0.0","","25","","9","","16.1","","100.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 02:00","2022","07","01","02:00","","18.5","","14.8","","79","","0.0","","26","","9","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 03:00","2022","07","01","03:00","","19.4","","14.7","","74","","0.0","","24","","9","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 04:00","2022","07","01","04:00","","18.6","","15.1","","80","","0.0","","25","","9","","16.1","","100.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 05:00","2022","07","01","05:00","","17.6","","14.9","","84","","0.0","","22","","5","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 06:00","2022","07","01","06:00","","19.0","","15.5","","80","","0.0","","25","","8","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 07:00","2022","07","01","07:00","","19.6","","15.6","","77","","0.0","","27","","11","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 08:00","2022","07","01","08:00","","20.4","","15.9","","75","","0.0","","25","","9","","16.1","","100.34","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 09:00","2022","07","01","09:00","","20.8","","16.3","","75","","0.0","","","M","5","","16.1","","100.35","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 10:00","2022","07","01","10:00","","21.9","","16.8","","72","","0.0","","19","","9","","16.1","","100.37","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 11:00","2022","07","01","11:00","","19.6","","17.0","","85","","0.0","","26","","8","","16.1","","100.37","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 12:00","2022","07","01","12:00","","21.7","","17.5","","77","","0.0","","26","","9","","16.1","","100.29","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 13:00","2022","07","01","13:00","","23.1","","17.7","","71","","0.0","","25","","8","","16.1","","100.24","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 14:00","2022","07","01","14:00","","24.2","","17.5","","66","","0.0","","17","","9","","16.1","","100.17","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 15:00","2022","07","01","15:00","","22.0","","18.0","","78","","0.0","","23","","9","","16.1","","100.09","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 16:00","2022","07","01","16:00","","21.5","","17.6","","78","","0.0","","28","","11","","16.1","","100.04","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 17:00","2022","07","01","17:00","","20.4","","16.5","","78","","0.0","","22","","13","","16.1","","100.01","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 18:00","2022","07","01","18:00","","19.7","","16.2","","80","","0.0","","20","","9","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 19:00","2022","07","01","19:00","","19.3","","16.2","","82","","0.0","","24","","8","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 20:00","2022","07","01","20:00","","21.1","","16.5","","75","","0.0","","28","","13","","16.1","","100.06","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 21:00","2022","07","01","21:00","","18.9","","16.2","","84","","0.0","","21","","18","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 22:00","2022","07","01","22:00","","20.2","","17.7","","86","","0.5","","25","","17","","16.1","","100.12","","26","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-01 23:00","2022","07","01","23:00","","23.1","","18.9","","77","","1.8","","","M","18","","6.4","","100.16","","30","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 00:00","2022","07","02","00:00","","21.8","","13.6","","59","","0.0","","33","","11","","16.1","","100.21","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 01:00","2022","07","02","01:00","","21.5","","11.7","","53","","0.0","","33","","15","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 02:00","2022","07","02","02:00","","20.6","","8.5","","45","","0.0","","32","","13","","16.1","","100.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 03:00","2022","07","02","03:00","","19.6","","7.2","","44","","0.0","","32","","13","","16.1","","100.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 04:00","2022","07","02","04:00","","18.4","","9.0","","54","","0.0","","31","","9","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 05:00","2022","07","02","05:00","","16.3","","10.0","","66","","0.0","","26","","8","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 06:00","2022","07","02","06:00","","17.0","","11.4","","69","","0.0","","24","","5","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 07:00","2022","07","02","07:00","","18.7","","11.9","","64","","0.0","","25","","9","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 08:00","2022","07","02","08:00","","22.0","","9.4","","44","","0.0","","32","","17","","16.1","","100.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 09:00","2022","07","02","09:00","","19.6","","12.0","","61","","0.0","","20","","11","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 10:00","2022","07","02","10:00","","19.6","","12.3","","62","","0.0","","18","","13","","16.1","","100.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 11:00","2022","07","02","11:00","","20.9","","11.7","","55","","0.0","","18","","21","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 12:00","2022","07","02","12:00","","21.6","","12.1","","54","","0.0","","17","","22","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 13:00","2022","07","02","13:00","","21.1","","12.3","","57","","0.0","","18","","24","","16.1","","100.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 14:00","2022","07","02","14:00","","23.2","","13.5","","54","","0.0","","21","","18","","16.1","","100.36","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 15:00","2022","07","02","15:00","","27.8","","12.1","","37","","0.0","","28","","37","","16.1","","100.35","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 16:00","2022","07","02","16:00","","27.8","","11.7","","36","","0.0","","28","","34","","16.1","","100.34","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 17:00","2022","07","02","17:00","","27.4","","9.4","","32","","0.0","","30","","35","","16.1","","100.33","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 18:00","2022","07","02","18:00","","26.6","","8.0","","30","","0.0","","31","","35","","16.1","","100.36","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 19:00","2022","07","02","19:00","","25.5","","6.5","","29","","0.0","","31","","32","","16.1","","100.42","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 20:00","2022","07","02","20:00","","24.0","","6.0","","31","","0.0","","30","","32","","16.1","","100.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 21:00","2022","07","02","21:00","","22.4","","7.8","","39","","0.0","","31","","22","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 22:00","2022","07","02","22:00","","22.4","","8.7","","41","","0.0","","33","","13","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-02 23:00","2022","07","02","23:00","","21.0","","7.8","","42","","0.0","","33","","24","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 00:00","2022","07","03","00:00","","20.0","","6.0","","40","","0.0","","32","","28","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 01:00","2022","07","03","01:00","","18.6","","6.3","","44","","0.0","","32","","22","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 02:00","2022","07","03","02:00","","18.0","","6.3","","46","","0.0","","32","","22","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 03:00","2022","07","03","03:00","","17.2","","6.8","","50","","0.0","","30","","13","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 04:00","2022","07","03","04:00","","16.3","","6.8","","53","","0.0","","32","","22","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 05:00","2022","07","03","05:00","","15.8","","7.3","","57","","0.0","","30","","13","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 06:00","2022","07","03","06:00","","16.4","","8.0","","57","","0.0","","31","","8","","16.1","","101.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 07:00","2022","07","03","07:00","","17.7","","8.5","","55","","0.0","","33","","18","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 08:00","2022","07","03","08:00","","19.5","","10.1","","54","","0.0","","","M","5","","16.1","","101.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 09:00","2022","07","03","09:00","","18.4","","10.5","","60","","0.0","","19","","18","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 10:00","2022","07","03","10:00","","17.8","","12.0","","69","","0.0","","20","","11","","16.1","","101.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 11:00","2022","07","03","11:00","","18.0","","12.8","","72","","0.0","","21","","13","","16.1","","101.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 12:00","2022","07","03","12:00","","18.3","","12.2","","67","","0.0","","20","","13","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 13:00","2022","07","03","13:00","","19.3","","12.7","","65","","0.0","","21","","11","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 14:00","2022","07","03","14:00","","20.0","","12.2","","61","","0.0","","18","","13","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 15:00","2022","07","03","15:00","","22.5","","10.6","","46","","0.0","","17","","17","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 16:00","2022","07","03","16:00","","22.6","","9.6","","43","","0.0","","18","","13","","16.1","","101.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 17:00","2022","07","03","17:00","","20.2","","11.0","","55","","0.0","","18","","8","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 18:00","2022","07","03","18:00","","21.3","","10.6","","50","","0.0","","7","","15","","14.5","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 19:00","2022","07","03","19:00","","20.3","","11.6","","57","","0.0","","7","","17","","16.1","","101.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 20:00","2022","07","03","20:00","","20.1","","10.1","","52","","0.0","","8","","11","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 21:00","2022","07","03","21:00","","18.9","","9.9","","56","","0.0","","8","","8","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 22:00","2022","07","03","22:00","","19.4","","9.7","","53","","0.0","","","","0","","16.1","","101.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-03 23:00","2022","07","03","23:00","","17.0","","10.3","","64","","0.0","","","","0","","16.1","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 00:00","2022","07","04","00:00","","16.6","","10.2","","66","","0.0","","23","","9","","16.1","","101.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 01:00","2022","07","04","01:00","","16.6","","10.5","","67","","0.0","","25","","9","","16.1","","101.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 02:00","2022","07","04","02:00","","18.1","","10.3","","60","","0.0","","24","","9","","16.1","","101.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 03:00","2022","07","04","03:00","","19.0","","9.5","","54","","0.0","","35","","8","","16.1","","101.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 04:00","2022","07","04","04:00","","16.4","","10.3","","67","","0.0","","","M","4","","16.1","","101.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 05:00","2022","07","04","05:00","","16.1","","11.5","","74","","0.0","","8","","9","","16.1","","101.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 06:00","2022","07","04","06:00","","16.4","","12.9","","80","","0.0","","","","0","","16.1","","101.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 07:00","2022","07","04","07:00","","18.9","","12.1","","64","","0.0","","","","0","","14.5","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 08:00","2022","07","04","08:00","","19.2","","13.5","","69","","0.0","","19","","8","","16.1","","101.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 09:00","2022","07","04","09:00","","21.3","","9.7","","47","","0.0","","11","","8","","16.1","","101.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 10:00","2022","07","04","10:00","","22.5","","9.1","","42","","0.0","","14","","9","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 11:00","2022","07","04","11:00","","22.3","","12.4","","53","","0.0","","12","","11","","16.1","","101.24","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 12:00","2022","07","04","12:00","","22.3","","10.5","","47","","0.0","","11","","15","","16.1","","101.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 13:00","2022","07","04","13:00","","23.3","","11.5","","47","","0.0","","6","","15","","16.1","","101.14","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 14:00","2022","07","04","14:00","","22.0","","12.3","","54","","0.0","","8","","17","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 15:00","2022","07","04","15:00","","20.8","","12.4","","58","","0.0","","7","","17","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 16:00","2022","07","04","16:00","","21.4","","13.0","","58","","0.0","","7","","17","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 17:00","2022","07","04","17:00","","21.2","","13.3","","60","","0.0","","9","","9","","16.1","","100.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 18:00","2022","07","04","18:00","","21.0","","14.0","","64","","0.0","","8","","17","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 19:00","2022","07","04","19:00","","19.8","","14.2","","70","","0.0","","7","","18","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 20:00","2022","07","04","20:00","","20.4","","14.6","","69","","0.0","","7","","17","","16.1","","100.88","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 21:00","2022","07","04","21:00","","21.0","","13.5","","62","","0.0","","7","","18","","16.1","","100.88","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 22:00","2022","07","04","22:00","","20.8","","13.1","","61","","0.0","","7","","18","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-04 23:00","2022","07","04","23:00","","20.9","","13.9","","64","","0.0","","7","","15","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 00:00","2022","07","05","00:00","","20.2","","14.6","","70","","0.0","","8","","17","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 01:00","2022","07","05","01:00","","19.8","","14.8","","73","","0.0","","8","","17","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 02:00","2022","07","05","02:00","","20.1","","15.2","","73","","0.0","","7","","17","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 03:00","2022","07","05","03:00","","19.6","","15.9","","79","","0.0","","8","","18","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 04:00","2022","07","05","04:00","","19.3","","16.2","","82","","0.0","","7","","17","","16.1","","100.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 05:00","2022","07","05","05:00","","19.6","","16.5","","82","","0.0","","8","","18","","16.1","","100.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 06:00","2022","07","05","06:00","","19.4","","16.7","","84","","0.0","","8","","17","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 07:00","2022","07","05","07:00","","20.0","","17.5","","85","","0.0","","9","","13","","12.9","","100.37","","26","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 08:00","2022","07","05","08:00","","18.7","","17.7","","94","","1.8","","6","","17","","8.1","","100.32","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 09:00","2022","07","05","09:00","","19.6","","18.1","","91","","0.2","","9","","15","","16.1","","100.17","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 10:00","2022","07","05","10:00","","18.0","","17.2","","95","","0.8","","7","","17","","4.8","","100.16","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 11:00","2022","07","05","11:00","","18.2","","17.7","","97","","3.8","","","M","","M","4.8","","100.10","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 12:00","2022","07","05","12:00","","18.4","","18.1","","98","","0.2","","8","","11","","4.8","","100.01","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 13:00","2022","07","05","13:00","","19.3","","18.7","","96","","0.0","","7","","11","","9.7","","99.92","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 14:00","2022","07","05","14:00","","21.2","","19.8","","92","","0.0","","","M","4","","9.7","","99.88","","29","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 15:00","2022","07","05","15:00","","22.8","","20.7","","88","","0.0","","","M","4","","11.3","","99.82","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 16:00","2022","07","05","16:00","","22.4","","20.3","","88","","0.0","","12","","4","","8.1","","99.79","","30","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 17:00","2022","07","05","17:00","","21.4","","19.7","","90","","0.0","","12","","5","","9.7","","99.78","","29","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 18:00","2022","07","05","18:00","","26.7","","19.3","","63","","0.0","","29","","30","","16.1","","99.79","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-07-05 19:00","2022","07","05","19:00","","24.7","","","M","","M","0.0","","30","","41","","16.1","","99.89","","","","","","NA"
