"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 00:00","2022","12","01","00:00","","-0.6","","-5.5","","70","","0.0","","26","","32","","16.1","","100.42","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 01:00","2022","12","01","01:00","","-1.0","","-5.5","","72","","0.0","","27","","41","","16.1","","100.46","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 02:00","2022","12","01","02:00","","-1.2","","-6.0","","70","","0.0","","27","","35","","16.1","","100.59","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 03:00","2022","12","01","03:00","","-0.8","","-6.3","","67","","0.0","","26","","39","","16.1","","100.67","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 04:00","2022","12","01","04:00","","-0.9","","-6.1","","68","","0.0","","26","","35","","16.1","","100.75","","","","-8","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 05:00","2022","12","01","05:00","","-1.0","","-6.0","","69","","0.0","","27","","50","","16.1","","100.87","","","","-10","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 06:00","2022","12","01","06:00","","-0.9","","-5.3","","72","","0.0","","27","","39","","16.1","","101.04","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 07:00","2022","12","01","07:00","","-1.1","","-5.5","","72","","0.0","","26","","45","","16.1","","101.19","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 08:00","2022","12","01","08:00","","-0.8","","-4.5","","76","","0.0","","26","","43","","16.1","","101.27","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-12-01 09:00","2022","12","01","09:00","","-0.2","","-4.2","","75","","0.0","","27","","35","","16.1","","101.41","","","","-7","","NA"
