"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 00:00","2015","07","01","00:00","","14.7","","14.2","","97","","0.0","","22","","4","","3.2","","99.81","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 01:00","2015","07","01","01:00","","14.0","","13.7","","98","","0.0","","26","","8","","0.4","","99.79","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 02:00","2015","07","01","02:00","","14.2","","13.9","","98","","0.0","","24","","5","","2.0","","99.74","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 03:00","2015","07","01","03:00","","14.3","","14.2","","99","","0.0","","25","","4","","0.4","","99.68","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 04:00","2015","07","01","04:00","","14.6","","14.5","","99","","0.0","","25","","5","","0.2","","99.68","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 05:00","2015","07","01","05:00","","14.6","","14.5","","99","","0.0","","","M","4","","0.2","","99.70","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 06:00","2015","07","01","06:00","","15.0","","14.9","","99","","0.0","","26","","11","","0.2","","99.72","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 07:00","2015","07","01","07:00","","16.2","","16.1","","99","","0.0","","30","","11","","4.8","","99.72","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 08:00","2015","07","01","08:00","","18.1","","15.4","","84","","0.0","","31","","17","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 09:00","2015","07","01","09:00","","20.2","","15.2","","72","","0.0","","30","","18","","16.1","","99.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 10:00","2015","07","01","10:00","","20.6","","14.4","","67","","0.0","","30","","24","","16.1","","99.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 11:00","2015","07","01","11:00","","21.3","","14.4","","64","","0.0","","29","","21","","16.1","","99.86","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 12:00","2015","07","01","12:00","","22.5","","14.5","","60","","0.0","","29","","22","","16.1","","99.88","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 13:00","2015","07","01","13:00","","23.7","","14.6","","56","","0.0","","30","","24","","16.1","","99.90","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 14:00","2015","07","01","14:00","","22.9","","14.6","","59","","0.0","","33","","15","","16.1","","99.94","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 15:00","2015","07","01","15:00","","23.8","","14.4","","55","","0.0","","32","","22","","16.1","","99.98","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 16:00","2015","07","01","16:00","","23.4","","13.7","","54","","0.0","","32","","22","","16.1","","100.03","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2015-07-01 17:00","2015","07","01","17:00","","22.3","","14.1","","59","","0.0","","31","","22","","16.1","","100.03","","26","","","","NA"
