"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 00:00","2023","07","01","00:00","","20.2","","18.6","","90","","0.0","","7","","13","","2.4","","100.39","","27","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 01:00","2023","07","01","01:00","","19.9","","18.6","","92","","0.0","","","","0","","2.4","","100.37","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 02:00","2023","07","01","02:00","","20.2","","18.8","","91","","0.0","","","","0","","2.4","","100.32","","27","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 03:00","2023","07","01","03:00","","19.0","","18.4","","96","","0.0","","","M","4","","2.0","","100.31","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 04:00","2023","07","01","04:00","","19.5","","18.6","","94","","0.0","","26","","5","","2.4","","100.26","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 05:00","2023","07","01","05:00","","18.9","","18.3","","96","","0.0","","","","0","","1.6","","100.28","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 06:00","2023","07","01","06:00","","19.9","","19.3","","96","","0.0","","12","","11","","1.6","","100.32","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 07:00","2023","07","01","07:00","","21.2","","19.9","","92","","0.0","","10","","5","","2.0","","100.31","","29","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 08:00","2023","07","01","08:00","","22.4","","19.2","","82","","0.0","","17","","8","","6.4","","100.33","","29","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-07-01 09:00","2023","07","01","09:00","","22.9","","19.6","","81","","0.0","","20","","5","","9.7","","100.29","","30","","","","Haze"
