"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 00:00","2024","05","01","00:00","","8.6","","8.5","","99","","0.0","","8","","4","","0.8","","100.42","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 01:00","2024","05","01","01:00","","7.9","","7.8","","99","","0.0","","24","","8","","0.6","","100.41","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 02:00","2024","05","01","02:00","","7.8","","7.7","","99","","0.0","","","","0","","0.6","","100.44","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 03:00","2024","05","01","03:00","","7.8","","7.7","","99","","0.0","","","M","4","","1.2","","100.47","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 04:00","2024","05","01","04:00","","7.9","","7.9","","100","","0.0","","","","0","","0.6","","100.44","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 05:00","2024","05","01","05:00","","7.7","","7.7","","100","","0.0","","9","","5","","0.8","","100.49","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 06:00","2024","05","01","06:00","","7.0","","7.0","","100","","0.0","","23","","8","","0.2","","100.56","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 07:00","2024","05","01","07:00","","7.4","","7.4","","100","","0.2","","14","","8","","0.2","","100.57","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 08:00","2024","05","01","08:00","","8.1","","8.1","","100","","0.0","","12","","9","","0.4","","100.59","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2024-05-01 09:00","2024","05","01","09:00","","8.0","","8.0","","100","","0.0","","18","","9","","1.2","","100.61","","","","","","Fog"
