"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 00:00","2025","11","01","00:00","","6.3","","1.8","","73","","0.0","","27","","15","","16.1","","99.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 01:00","2025","11","01","01:00","","6.3","","2.0","","74","","0.0","","28","","17","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 02:00","2025","11","01","02:00","","6.6","","2.1","","73","","0.0","","28","","18","","16.1","","100.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 03:00","2025","11","01","03:00","","6.5","","2.3","","75","","0.0","","28","","13","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 04:00","2025","11","01","04:00","","6.4","","2.1","","74","","0.0","","27","","18","","16.1","","100.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 05:00","2025","11","01","05:00","","5.9","","1.6","","74","","0.0","","27","","17","","16.1","","100.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 06:00","2025","11","01","06:00","","5.9","","2.0","","76","","0.0","","28","","13","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 07:00","2025","11","01","07:00","","5.5","","1.9","","77","","0.0","","27","","15","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 08:00","2025","11","01","08:00","","6.0","","1.5","","73","","0.0","","31","","9","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 09:00","2025","11","01","09:00","","7.5","","2.5","","71","","0.0","","28","","11","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 10:00","2025","11","01","10:00","","8.2","","1.6","","63","","0.0","","34","","15","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 11:00","2025","11","01","11:00","","8.3","","1.4","","62","","0.0","","30","","15","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 12:00","2025","11","01","12:00","","9.5","","1.7","","58","","0.0","","25","","11","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 13:00","2025","11","01","13:00","","9.4","","1.7","","58","","0.0","","25","","9","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 14:00","2025","11","01","14:00","","10.2","","1.1","","53","","0.0","","28","","17","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 15:00","2025","11","01","15:00","","10.1","","0.5","","51","","0.0","","26","","17","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 16:00","2025","11","01","16:00","","10.1","","-0.2","","49","","0.0","","34","","13","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 17:00","2025","11","01","17:00","","9.1","","0.0","","53","","0.0","","1","","11","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 18:00","2025","11","01","18:00","","8.3","","0.8","","59","","0.0","","1","","11","","16.1","","100.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 19:00","2025","11","01","19:00","","6.9","","1.2","","67","","0.0","","32","","9","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 20:00","2025","11","01","20:00","","6.8","","1.3","","68","","0.0","","35","","8","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 21:00","2025","11","01","21:00","","5.6","","0.6","","70","","0.0","","32","","8","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 22:00","2025","11","01","22:00","","4.8","","0.9","","76","","0.0","","","","0","","16.1","","101.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-01 23:00","2025","11","01","23:00","","5.3","","0.9","","73","","0.0","","31","","9","","16.1","","101.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 00:00","2025","11","02","00:00","","5.4","","1.3","","75","","0.0","","33","","5","","16.1","","101.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 01:00","2025","11","02","01:00","","5.6","","1.4","","74","","0.0","","32","","5","","16.1","","101.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 02:00","2025","11","02","02:00","","4.6","","1.4","","80","","0.0","","32","","4","","16.1","","101.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 03:00","2025","11","02","03:00","","3.4","","1.1","","85","","0.0","","31","","8","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 04:00","2025","11","02","04:00","","3.4","","0.5","","81","","0.0","","33","","5","","16.1","","101.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 05:00","2025","11","02","05:00","","4.2","","0.8","","79","","0.0","","33","","5","","16.1","","101.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 06:00","2025","11","02","06:00","","3.2","","-0.6","","76","","0.0","","","M","4","","16.1","","101.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 07:00","2025","11","02","07:00","","3.7","","0.2","","78","","0.0","","34","","5","","16.1","","101.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 08:00","2025","11","02","08:00","","4.6","","0.7","","76","","0.0","","","M","5","","16.1","","101.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 09:00","2025","11","02","09:00","","6.9","","2.3","","73","","0.0","","","M","4","","16.1","","101.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 10:00","2025","11","02","10:00","","9.1","","1.8","","60","","0.0","","11","","9","","16.1","","101.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 11:00","2025","11","02","11:00","","9.7","","0.4","","52","","0.0","","13","","11","","16.1","","101.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 12:00","2025","11","02","12:00","","9.5","","3.2","","65","","0.0","","14","","9","","16.1","","101.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 13:00","2025","11","02","13:00","","9.5","","4.1","","69","","0.0","","14","","9","","16.1","","101.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 14:00","2025","11","02","14:00","","10.3","","3.0","","61","","0.0","","14","","9","","16.1","","101.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 15:00","2025","11","02","15:00","","10.5","","3.0","","60","","0.0","","14","","5","","16.1","","101.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 16:00","2025","11","02","16:00","","10.0","","3.1","","62","","0.0","","13","","8","","16.1","","101.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 17:00","2025","11","02","17:00","","9.0","","4.1","","71","","0.0","","8","","9","","16.1","","101.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 18:00","2025","11","02","18:00","","8.5","","5.0","","79","","0.0","","8","","8","","16.1","","101.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 19:00","2025","11","02","19:00","","9.2","","5.6","","78","","0.0","","8","","9","","16.1","","101.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 20:00","2025","11","02","20:00","","9.7","","6.9","","83","","0.0","","","M","4","","16.1","","101.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 21:00","2025","11","02","21:00","","9.9","","6.8","","81","","0.0","","25","","15","","16.1","","101.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 22:00","2025","11","02","22:00","","10.1","","6.0","","76","","0.0","","24","","24","","16.1","","101.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-02 23:00","2025","11","02","23:00","","8.9","","6.0","","82","","0.0","","24","","15","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 00:00","2025","11","03","00:00","","9.3","","6.6","","83","","0.0","","23","","18","","16.1","","101.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 01:00","2025","11","03","01:00","","9.2","","6.7","","84","","0.0","","24","","21","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 02:00","2025","11","03","02:00","","9.0","","7.1","","88","","0.0","","23","","21","","16.1","","100.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 03:00","2025","11","03","03:00","","9.3","","7.3","","87","","0.0","","24","","24","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 04:00","2025","11","03","04:00","","8.0","","6.5","","90","","0.0","","26","","15","","14.5","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 05:00","2025","11","03","05:00","","8.3","","6.8","","90","","0.0","","24","","9","","14.5","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 06:00","2025","11","03","06:00","","9.5","","6.4","","81","","0.0","","23","","28","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 07:00","2025","11","03","07:00","","9.7","","5.6","","76","","0.0","","23","","32","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-11-03 08:00","2025","11","03","08:00","","9.8","","4.9","","72","","0.0","","22","","34","","16.1","","100.44","","","","","","NA"
