"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 00:00","2025","02","01","00:00","","-4.5","","-9.8","","67","","0.0","","33","","26","","16.1","","100.56","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 01:00","2025","02","01","01:00","","-8.0","","-13.9","","63","","0.0","","36","","32","","16.1","","100.71","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 02:00","2025","02","01","02:00","","-10.2","","-16.2","","62","","0.0","","36","","21","","16.1","","100.85","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 03:00","2025","02","01","03:00","","-10.9","","-16.7","","63","","0.0","","34","","30","","16.1","","101.04","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 04:00","2025","02","01","04:00","","-11.2","","-17.3","","61","","0.0","","36","","32","","16.1","","101.18","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 05:00","2025","02","01","05:00","","-11.4","","-17.2","","63","","0.0","","35","","30","","16.1","","101.30","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 06:00","2025","02","01","06:00","","-11.4","","-17.1","","63","","0.0","","34","","18","","16.1","","101.46","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 07:00","2025","02","01","07:00","","-11.5","","-17.0","","64","","0.0","","1","","13","","16.1","","101.62","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 08:00","2025","02","01","08:00","","-11.7","","-17.2","","64","","0.0","","35","","11","","16.1","","101.76","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 09:00","2025","02","01","09:00","","-11.5","","-17.6","","61","","0.0","","36","","17","","16.1","","101.89","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 10:00","2025","02","01","10:00","","-11.2","","-18.1","","57","","0.0","","34","","15","","16.1","","102.02","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 11:00","2025","02","01","11:00","","-10.5","","-17.5","","57","","0.0","","2","","11","","16.1","","102.14","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 12:00","2025","02","01","12:00","","-9.3","","-16.8","","55","","0.0","","31","","17","","16.1","","102.20","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 13:00","2025","02","01","13:00","","-8.7","","-16.8","","52","","0.0","","29","","15","","16.1","","102.24","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 14:00","2025","02","01","14:00","","-8.8","","-17.9","","48","","0.0","","35","","17","","16.1","","102.25","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 15:00","2025","02","01","15:00","","-7.9","","-17.8","","45","","0.0","","30","","13","","16.1","","102.26","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 16:00","2025","02","01","16:00","","-7.8","","-18.6","","42","","0.0","","34","","13","","16.1","","102.33","","","","-14","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 17:00","2025","02","01","17:00","","-8.3","","-19.0","","42","","0.0","","3","","8","","16.1","","102.32","","","","-12","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 18:00","2025","02","01","18:00","","-9.3","","-16.6","","56","","0.0","","7","","11","","16.1","","102.44","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 19:00","2025","02","01","19:00","","-9.3","","-16.8","","55","","0.0","","7","","15","","16.1","","102.48","","","","-16","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-02-01 20:00","2025","02","01","20:00","","-9.7","","-16.5","","58","","0.0","","8","","9","","16.1","","102.52","","","","-15","","NA"
