"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 00:00","2021","12","01","00:00","","3.5","","0.3","","80","","0.0","","27","","24","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 01:00","2021","12","01","01:00","","3.5","","-1.0","","72","","0.0","","28","","28","","16.1","","100.50","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 02:00","2021","12","01","02:00","","3.5","","-2.4","","65","","0.0","","27","","28","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 03:00","2021","12","01","03:00","","3.3","","-3.0","","63","","0.0","","29","","24","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 04:00","2021","12","01","04:00","","2.7","","-3.4","","64","","0.0","","26","","21","","16.1","","100.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 05:00","2021","12","01","05:00","","2.6","","-2.1","","71","","0.0","","25","","18","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 06:00","2021","12","01","06:00","","2.5","","-2.2","","71","","0.0","","28","","11","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 07:00","2021","12","01","07:00","","2.8","","-2.9","","66","","0.0","","30","","24","","16.1","","100.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 08:00","2021","12","01","08:00","","2.2","","-2.5","","71","","0.0","","25","","18","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 09:00","2021","12","01","09:00","","2.3","","-2.1","","73","","0.0","","25","","22","","16.1","","101.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 10:00","2021","12","01","10:00","","2.9","","-0.7","","77","","0.0","","25","","13","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 11:00","2021","12","01","11:00","","3.9","","0.1","","76","","0.0","","24","","11","","16.1","","101.03","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 12:00","2021","12","01","12:00","","4.1","","0.2","","76","","0.0","","20","","13","","16.1","","100.96","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 13:00","2021","12","01","13:00","","5.2","","0.1","","70","","0.0","","20","","18","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 14:00","2021","12","01","14:00","","5.2","","-1.6","","61","","0.0","","20","","17","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 15:00","2021","12","01","15:00","","5.0","","-0.2","","69","","0.0","","24","","9","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 16:00","2021","12","01","16:00","","4.8","","0.8","","75","","0.0","","20","","9","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 17:00","2021","12","01","17:00","","4.9","","0.6","","74","","0.0","","20","","18","","16.1","","100.71","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 18:00","2021","12","01","18:00","","5.0","","1.1","","76","","0.0","","20","","18","","16.1","","100.69","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 19:00","2021","12","01","19:00","","4.7","","0.1","","72","","0.0","","16","","15","","16.1","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 20:00","2021","12","01","20:00","","4.2","","0.2","","75","","0.0","","9","","8","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 21:00","2021","12","01","21:00","","4.9","","0.6","","74","","0.0","","15","","15","","16.1","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 22:00","2021","12","01","22:00","","5.2","","1.1","","75","","0.0","","17","","11","","16.1","","100.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-01 23:00","2021","12","01","23:00","","5.4","","1.9","","78","","0.0","","18","","15","","16.1","","99.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2021-12-02 00:00","2021","12","02","00:00","","5.4","","2.6","","82","","0.0","","18","","13","","16.1","","99.82","","","","","","NA"
