"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 00:00","2014","10","01","00:00","","16.4","","13.5","","83","","0.0","","8","","22","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 01:00","2014","10","01","01:00","","16.1","","13.0","","82","","0.0","","5","","28","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 02:00","2014","10","01","02:00","","15.8","","12.6","","81","","0.0","","6","","24","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 03:00","2014","10","01","03:00","","15.6","","12.6","","82","","0.0","","4","","17","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 04:00","2014","10","01","04:00","","15.5","","12.7","","83","","0.0","","5","","13","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 05:00","2014","10","01","05:00","","15.4","","12.7","","84","","0.0","","5","","11","","16.1","","100.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 06:00","2014","10","01","06:00","","15.4","","12.7","","84","","0.0","","5","","18","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 07:00","2014","10","01","07:00","","15.2","","13.1","","87","","0.0","","4","","11","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 08:00","2014","10","01","08:00","","15.3","","13.4","","88","","0.0","","5","","13","","16.1","","100.92","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 09:00","2014","10","01","09:00","","15.0","","14.1","","94","","0.0","","8","","17","","6.4","","100.95","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 10:00","2014","10","01","10:00","","15.3","","14.0","","92","","0.0","","8","","17","","16.1","","100.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 11:00","2014","10","01","11:00","","15.3","","14.1","","92","","0.0","","8","","15","","9.7","","101.00","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2014-10-01 12:00","2014","10","01","12:00","","15.2","","13.9","","92","","0.0","","8","","21","","11.3","","100.98","","","","","","NA"
