"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 00:00","2020","08","01","00:00","","20.3","","17.0","","81","","0.0","","26","","11","","16.1","","100.45","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 01:00","2020","08","01","01:00","","20.4","","17.2","","81","","0.0","","27","","5","","16.1","","100.42","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 02:00","2020","08","01","02:00","","19.2","","17.2","","88","","0.0","","27","","8","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 03:00","2020","08","01","03:00","","19.1","","17.1","","88","","0.0","","29","","5","","16.1","","100.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 04:00","2020","08","01","04:00","","18.5","","17.0","","91","","0.0","","","","0","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 05:00","2020","08","01","05:00","","18.2","","16.9","","92","","0.0","","18","","4","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 06:00","2020","08","01","06:00","","18.8","","17.6","","93","","0.0","","18","","4","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 07:00","2020","08","01","07:00","","22.8","","17.5","","72","","0.0","","11","","8","","11.3","","100.48","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 08:00","2020","08","01","08:00","","22.6","","16.9","","70","","0.0","","9","","13","","16.1","","100.51","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 09:00","2020","08","01","09:00","","22.8","","18.5","","76","","0.0","","8","","13","","16.1","","100.54","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 10:00","2020","08","01","10:00","","23.1","","19.6","","80","","0.0","","8","","13","","16.1","","100.55","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 11:00","2020","08","01","11:00","","23.7","","20.7","","83","","0.0","","7","","13","","16.1","","100.52","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 12:00","2020","08","01","12:00","","25.0","","20.6","","76","","0.0","","8","","13","","16.1","","100.48","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 13:00","2020","08","01","13:00","","25.5","","19.2","","68","","0.0","","8","","18","","16.1","","100.43","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 14:00","2020","08","01","14:00","","25.7","","19.5","","68","","0.0","","7","","24","","16.1","","100.37","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 15:00","2020","08","01","15:00","","25.4","","18.7","","66","","0.0","","7","","22","","16.1","","100.32","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 16:00","2020","08","01","16:00","","24.3","","19.1","","72","","0.0","","7","","24","","16.1","","100.24","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 17:00","2020","08","01","17:00","","24.3","","19.0","","72","","0.0","","7","","21","","16.1","","100.21","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 18:00","2020","08","01","18:00","","23.9","","19.8","","77","","0.0","","6","","17","","16.1","","100.20","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 19:00","2020","08","01","19:00","","23.0","","20.8","","87","","0.0","","8","","22","","16.1","","100.21","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 20:00","2020","08","01","20:00","","24.2","","18.8","","71","","0.0","","14","","15","","16.1","","100.25","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 21:00","2020","08","01","21:00","","23.5","","19.3","","77","","0.0","","12","","5","","16.1","","100.26","","31","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 22:00","2020","08","01","22:00","","23.3","","19.6","","79","","0.0","","6","","9","","16.1","","100.21","","31","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-01 23:00","2020","08","01","23:00","","23.5","","20.1","","81","","0.0","","8","","11","","14.5","","100.16","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 00:00","2020","08","02","00:00","","23.5","","20.9","","85","","0.0","","11","","13","","9.7","","100.09","","32","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 01:00","2020","08","02","01:00","","20.8","","19.7","","93","","3.8","","7","","11","","12.9","","100.02","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 02:00","2020","08","02","02:00","","21.7","","20.0","","90","","0.2","","11","","21","","9.7","","99.95","","29","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 03:00","2020","08","02","03:00","","20.8","","20.2","","96","","2.2","","8","","21","","14.5","","99.88","","29","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 04:00","2020","08","02","04:00","","20.9","","20.3","","96","","2.5","","7","","30","","4.8","","99.81","","29","","","","Moderate Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 05:00","2020","08","02","05:00","","20.4","","19.9","","97","","4.1","","7","","26","","16.1","","99.76","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 06:00","2020","08","02","06:00","","20.7","","20.2","","97","","0.2","","6","","32","","16.1","","99.67","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 07:00","2020","08","02","07:00","","20.8","","20.3","","97","","1.0","","6","","22","","11.3","","99.60","","29","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 08:00","2020","08","02","08:00","","22.1","","20.9","","93","","0.0","","8","","15","","16.1","","99.53","","30","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 09:00","2020","08","02","09:00","","22.6","","21.8","","95","","5.3","","17","","15","","16.1","","99.51","","32","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 10:00","2020","08","02","10:00","","23.3","","22.1","","93","","1.2","","17","","18","","16.1","","99.45","","33","","","","Thunderstorms,Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 11:00","2020","08","02","11:00","","24.2","","22.5","","90","","0.0","","18","","22","","16.1","","99.44","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 12:00","2020","08","02","12:00","","22.4","","21.7","","96","","9.9","","19","","21","","16.1","","99.41","","31","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 13:00","2020","08","02","13:00","","24.3","","22.1","","87","","0.0","","19","","22","","16.1","","99.37","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 14:00","2020","08","02","14:00","","23.0","","21.7","","93","","1.3","","21","","34","","12.9","","99.37","","32","","","","Moderate Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 15:00","2020","08","02","15:00","","24.7","","21.1","","80","","0.0","","21","","34","","16.1","","99.37","","33","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 16:00","2020","08","02","16:00","","23.3","","20.4","","84","","0.0","","20","","26","","16.1","","99.40","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 17:00","2020","08","02","17:00","","23.5","","20.1","","81","","0.0","","20","","26","","16.1","","99.40","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 18:00","2020","08","02","18:00","","22.6","","20.2","","86","","0.0","","20","","34","","16.1","","99.38","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 19:00","2020","08","02","19:00","","22.1","","20.1","","88","","0.0","","19","","28","","16.1","","99.38","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 20:00","2020","08","02","20:00","","21.4","","20.0","","92","","0.2","","29","","18","","8.1","","99.47","","29","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 21:00","2020","08","02","21:00","","21.5","","19.6","","89","","0.2","","27","","24","","16.1","","99.68","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 22:00","2020","08","02","22:00","","20.5","","18.1","","86","","0.0","","28","","28","","16.1","","99.87","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-02 23:00","2020","08","02","23:00","","20.6","","17.5","","82","","0.0","","30","","28","","16.1","","100.03","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 00:00","2020","08","03","00:00","","20.6","","17.5","","82","","0.0","","28","","26","","16.1","","100.10","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 01:00","2020","08","03","01:00","","20.5","","17.2","","81","","0.0","","28","","21","","16.1","","100.19","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 02:00","2020","08","03","02:00","","20.1","","16.6","","80","","0.0","","29","","18","","16.1","","100.27","","25","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 03:00","2020","08","03","03:00","","19.6","","16.5","","82","","0.0","","26","","17","","16.1","","100.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 04:00","2020","08","03","04:00","","19.4","","16.6","","84","","0.0","","28","","15","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 05:00","2020","08","03","05:00","","18.9","","16.5","","86","","0.0","","27","","9","","16.1","","100.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 06:00","2020","08","03","06:00","","18.8","","18.2","","96","","0.0","","23","","11","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 07:00","2020","08","03","07:00","","19.5","","17.8","","90","","0.0","","23","","9","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 08:00","2020","08","03","08:00","","20.4","","18.5","","89","","0.0","","21","","11","","16.1","","100.65","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 09:00","2020","08","03","09:00","","20.9","","18.4","","85","","0.0","","19","","11","","16.1","","100.65","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 10:00","2020","08","03","10:00","","20.7","","18.7","","88","","0.0","","18","","13","","16.1","","100.67","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 11:00","2020","08","03","11:00","","21.9","","18.0","","78","","0.0","","18","","11","","16.1","","100.68","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 12:00","2020","08","03","12:00","","22.9","","18.1","","74","","0.0","","8","","13","","16.1","","100.62","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 13:00","2020","08","03","13:00","","22.6","","18.1","","75","","0.0","","7","","15","","16.1","","100.60","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 14:00","2020","08","03","14:00","","22.2","","18.0","","77","","0.0","","9","","18","","16.1","","100.57","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 15:00","2020","08","03","15:00","","21.8","","18.6","","82","","0.0","","8","","21","","16.1","","100.53","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 16:00","2020","08","03","16:00","","20.4","","17.9","","86","","1.3","","24","","26","","16.1","","100.60","","26","","","","Thunderstorms,Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 17:00","2020","08","03","17:00","","19.7","","19.1","","96","","17.2","","8","","9","","8.1","","100.53","","","","","","Moderate Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 18:00","2020","08","03","18:00","","19.6","","19.1","","97","","0.5","","11","","15","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 19:00","2020","08","03","19:00","","19.4","","18.7","","96","","0.0","","8","","11","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 20:00","2020","08","03","20:00","","19.6","","18.8","","95","","0.0","","9","","11","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 21:00","2020","08","03","21:00","","19.7","","18.9","","95","","0.0","","8","","9","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 22:00","2020","08","03","22:00","","20.0","","18.3","","90","","0.0","","6","","11","","16.1","","100.56","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-03 23:00","2020","08","03","23:00","","20.2","","18.9","","92","","0.0","","5","","17","","16.1","","100.49","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 00:00","2020","08","04","00:00","","20.5","","19.4","","93","","0.0","","4","","8","","16.1","","100.46","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 01:00","2020","08","04","01:00","","20.6","","19.3","","92","","0.0","","8","","9","","16.1","","100.41","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 02:00","2020","08","04","02:00","","20.5","","19.5","","94","","0.0","","5","","9","","16.1","","100.36","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 03:00","2020","08","04","03:00","","20.4","","19.4","","94","","0.0","","6","","5","","16.1","","100.31","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 04:00","2020","08","04","04:00","","20.4","","19.4","","94","","0.0","","7","","4","","16.1","","100.28","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 05:00","2020","08","04","05:00","","20.0","","19.4","","96","","0.0","","","","0","","14.5","","100.26","","27","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 06:00","2020","08","04","06:00","","20.7","","19.7","","94","","0.0","","3","","8","","16.1","","100.28","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 07:00","2020","08","04","07:00","","20.7","","19.6","","93","","0.2","","6","","15","","16.1","","100.25","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 08:00","2020","08","04","08:00","","20.7","","19.7","","94","","0.2","","8","","9","","16.1","","100.27","","28","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 09:00","2020","08","04","09:00","","21.2","","20.2","","94","","0.2","","6","","11","","16.1","","100.21","","29","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 10:00","2020","08","04","10:00","","21.3","","20.3","","94","","0.0","","10","","8","","16.1","","100.21","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 11:00","2020","08","04","11:00","","21.5","","20.0","","91","","0.0","","10","","11","","16.1","","100.17","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 12:00","2020","08","04","12:00","","22.7","","20.4","","86","","0.0","","12","","8","","16.1","","100.13","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 13:00","2020","08","04","13:00","","22.6","","20.0","","85","","0.0","","10","","9","","16.1","","100.10","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 14:00","2020","08","04","14:00","","22.6","","20.0","","85","","0.0","","","M","4","","16.1","","100.03","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 15:00","2020","08","04","15:00","","21.3","","19.8","","91","","0.0","","19","","8","","16.1","","99.97","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 16:00","2020","08","04","16:00","","21.5","","20.5","","94","","0.0","","22","","9","","16.1","","99.96","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 17:00","2020","08","04","17:00","","21.7","","18.6","","82","","0.0","","26","","8","","16.1","","99.96","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 18:00","2020","08","04","18:00","","20.5","","19.0","","91","","1.5","","1","","8","","16.1","","100.03","","27","","","","Thunderstorms,Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 19:00","2020","08","04","19:00","","19.9","","18.8","","93","","0.0","","20","","15","","16.1","","100.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 20:00","2020","08","04","20:00","","20.4","","18.0","","86","","1.5","","31","","13","","16.1","","100.10","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 21:00","2020","08","04","21:00","","19.8","","17.6","","87","","0.0","","31","","18","","16.1","","100.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 22:00","2020","08","04","22:00","","19.6","","16.9","","84","","0.0","","31","","13","","16.1","","100.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-08-04 23:00","2020","08","04","23:00","","19.0","","16.4","","85","","0.0","","29","","18","","16.1","","100.27","","","","","","NA"
