"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 00:00","2023","03","01","00:00","","1.0","","-1.9","","81","","0.0","","26","","15","","16.1","","100.79","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 01:00","2023","03","01","01:00","","1.1","","-1.8","","81","","0.0","","24","","17","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 02:00","2023","03","01","02:00","","0.4","","-2.1","","84","","0.0","","31","","15","","16.1","","100.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 03:00","2023","03","01","03:00","","-0.6","","-2.3","","88","","0.0","","31","","13","","16.1","","100.88","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 04:00","2023","03","01","04:00","","-0.6","","-2.0","","90","","0.0","","6","","11","","16.1","","100.78","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 05:00","2023","03","01","05:00","","0.5","","-1.1","","89","","0.0","","8","","9","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 06:00","2023","03","01","06:00","","1.3","","-1.0","","84","","0.0","","11","","11","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 07:00","2023","03","01","07:00","","1.5","","-0.8","","85","","0.0","","11","","13","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 08:00","2023","03","01","08:00","","1.6","","-1.0","","83","","0.0","","7","","18","","16.1","","100.66","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 09:00","2023","03","01","09:00","","2.0","","-1.1","","80","","0.0","","7","","24","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 10:00","2023","03","01","10:00","","2.1","","-1.3","","78","","0.0","","7","","26","","16.1","","100.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 11:00","2023","03","01","11:00","","1.8","","-1.8","","77","","0.0","","6","","46","","16.1","","100.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 12:00","2023","03","01","12:00","","1.8","","-1.5","","79","","0.0","","6","","48","","16.1","","100.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 13:00","2023","03","01","13:00","","2.1","","-1.0","","80","","0.0","","6","","48","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 14:00","2023","03","01","14:00","","2.1","","-1.1","","79","","0.0","","7","","45","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 15:00","2023","03","01","15:00","","2.2","","-0.7","","81","","0.0","","6","","46","","16.1","","100.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 16:00","2023","03","01","16:00","","2.1","","-0.5","","83","","0.0","","5","","45","","16.1","","100.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 17:00","2023","03","01","17:00","","1.6","","-0.5","","86","","0.0","","6","","45","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 18:00","2023","03","01","18:00","","1.3","","-0.6","","87","","0.0","","6","","39","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2023-03-01 19:00","2023","03","01","19:00","","1.4","","-0.9","","85","","0.0","","5","","39","","16.1","","100.01","","","","","","NA"
