"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 00:00","2022","03","01","00:00","","-2.8","","-8.7","","64","","0.0","","8","","32","","16.1","","100.99","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 01:00","2022","03","01","01:00","","-2.3","","-7.4","","68","","0.0","","7","","28","","16.1","","100.86","","","","-9","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 02:00","2022","03","01","02:00","","-2.1","","-7.1","","69","","0.0","","8","","35","","16.1","","100.72","","","","-10","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 03:00","2022","03","01","03:00","","-1.8","","-6.2","","72","","0.0","","7","","34","","16.1","","100.57","","","","-9","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 04:00","2022","03","01","04:00","","-1.3","","-5.4","","74","","0.0","","8","","22","","16.1","","100.45","","","","-7","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 05:00","2022","03","01","05:00","","-0.7","","-4.6","","75","","0.0","","8","","17","","16.1","","100.36","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 06:00","2022","03","01","06:00","","-0.7","","-5.5","","70","","0.0","","8","","9","","16.1","","100.30","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 07:00","2022","03","01","07:00","","-0.6","","-5.2","","71","","0.0","","16","","5","","16.1","","100.28","","","","-2","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 08:00","2022","03","01","08:00","","0.0","","-4.6","","72","","0.0","","25","","9","","16.1","","100.29","","","","-3","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 09:00","2022","03","01","09:00","","-0.1","","-4.7","","71","","0.0","","25","","11","","16.1","","100.27","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 10:00","2022","03","01","10:00","","0.0","","-4.1","","74","","0.0","","26","","5","","16.1","","100.22","","","","-2","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 11:00","2022","03","01","11:00","","0.8","","-3.0","","76","","0.0","","21","","9","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 12:00","2022","03","01","12:00","","1.2","","-2.4","","77","","0.0","","","M","4","","16.1","","100.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 13:00","2022","03","01","13:00","","3.2","","-1.9","","69","","0.0","","30","","11","","16.1","","99.98","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 14:00","2022","03","01","14:00","","4.4","","-1.7","","64","","0.0","","21","","8","","16.1","","99.93","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 15:00","2022","03","01","15:00","","4.2","","-1.1","","68","","0.0","","20","","8","","16.1","","99.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 16:00","2022","03","01","16:00","","3.7","","0.1","","77","","0.0","","","M","26","","16.1","","100.06","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 17:00","2022","03","01","17:00","","3.8","","-1.1","","71","","0.0","","32","","18","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 18:00","2022","03","01","18:00","","4.1","","-3.0","","60","","0.0","","30","","30","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 19:00","2022","03","01","19:00","","3.6","","-3.0","","62","","0.0","","30","","24","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 20:00","2022","03","01","20:00","","2.7","","-3.3","","65","","0.0","","30","","28","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 21:00","2022","03","01","21:00","","2.2","","-3.5","","66","","0.0","","30","","32","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 22:00","2022","03","01","22:00","","1.4","","-5.1","","62","","0.0","","30","","32","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-01 23:00","2022","03","01","23:00","","0.5","","-5.9","","62","","0.0","","33","","21","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-02 00:00","2022","03","02","00:00","","0.0","","-6.5","","62","","0.0","","32","","22","","16.1","","100.81","","","","-6","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-02 01:00","2022","03","02","01:00","","-0.2","","-6.5","","63","","0.0","","32","","13","","16.1","","100.85","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2022-03-02 02:00","2022","03","02","02:00","","-0.5","","-6.9","","62","","0.0","","30","","24","","16.1","","100.88","","","","-6","","NA"
