"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 00:00","2025","06","01","00:00","","9.6","","3.2","","64","","0.0","","28","","15","","16.1","","99.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 01:00","2025","06","01","01:00","","9.8","","3.3","","64","","0.0","","28","","13","","16.1","","99.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 02:00","2025","06","01","02:00","","9.4","","3.8","","68","","0.0","","29","","11","","16.1","","99.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 03:00","2025","06","01","03:00","","7.7","","3.7","","76","","0.0","","27","","11","","16.1","","99.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 04:00","2025","06","01","04:00","","8.4","","3.5","","71","","0.0","","28","","15","","16.1","","99.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 05:00","2025","06","01","05:00","","7.9","","3.8","","75","","0.0","","26","","15","","16.1","","99.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 06:00","2025","06","01","06:00","","9.3","","3.9","","69","","0.0","","27","","15","","16.1","","99.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 07:00","2025","06","01","07:00","","11.1","","3.9","","61","","0.0","","28","","17","","16.1","","99.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 08:00","2025","06","01","08:00","","13.3","","3.3","","50","","0.0","","29","","24","","16.1","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 09:00","2025","06","01","09:00","","14.6","","2.7","","44","","0.0","","28","","37","","16.1","","99.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 10:00","2025","06","01","10:00","","15.8","","3.1","","42","","0.0","","28","","21","","16.1","","99.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 11:00","2025","06","01","11:00","","15.7","","1.9","","39","","0.0","","29","","32","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 12:00","2025","06","01","12:00","","15.5","","3.6","","45","","0.0","","29","","26","","16.1","","99.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 13:00","2025","06","01","13:00","","16.3","","5.0","","47","","0.0","","29","","24","","16.1","","99.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2025-06-01 14:00","2025","06","01","14:00","","15.6","","4.6","","48","","0.0","","30","","22","","16.1","","99.77","","","","","","NA"
